restaurant,reviewer,review,rating,metadata,time,review_count,follower_count,char_count,word_count,clean_review,tokens,lexical_diversity,repetition_ratio,adj_ratio,noun_ratio,verb_ratio,superlative_count,exclamation_count,flesch_reading_ease,neg,neu,pos,compound
Feast - Sheraton Hyderabad Hotel,Jaya Prakash,"It was pleasant surprise brunch interms of food, huge variety desserts, biggest in Hyderabad interms of desserts and chef also so cooperative in need egg which where not there but he made it for us kudos",4.0,"39 Reviews , 209 Followers",2019-02-28 23:44:00,39.0,209.0,203.0,36.0,"It was pleasant surprise brunch interms of food, huge variety desserts, biggest in Hyderabad interms of desserts and chef also so cooperative in need egg which where not there but he made it for us kudos","['pleasant', 'surprise', 'brunch', 'interm', 'food', 'huge', 'variety', 'dessert', 'big', 'hyderabad', 'interm', 'dessert', 'chef', 'also', 'cooperative', 'need', 'egg', 'make', 'us', 'kudo']",0.9,0.0999999999999999,0.1052631578947368,0.3684210526315789,0.0263157894736842,1.0,0.0,41.04500000000005,0.0,0.766,0.234,0.8316
GD's,Divya Thakur,A little more spicy for a North Indian but amazing quantity and good quality. A simple burger is okay for your one time dinner.,5.0,"1 Review , 1 Follower",2018-08-29 03:14:00,1.0,1.0,127.0,24.0,A little more spicy for a North Indian but amazing quantity and good quality. A simple burger is okay for your one time dinner.,"['little', 'spicy', 'north', 'indian', 'amazing', 'quantity', 'good', 'quality', 'simple', 'burger', 'okay', 'one', 'time', 'dinner']",1.0,0.0,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0,60.70500000000001,0.0,0.612,0.388,0.9081
Tempteys,Gowri Prasanth Chaduvula,"Extraordinary , fantastic , marvellous ....... Best shake i have ever had. A big thanks , hugs n kisses to tempteys",5.0,"4 Reviews , 1 Follower",2018-07-12 20:48:00,4.0,1.0,115.0,21.0,"Extraordinary , fantastic , marvellous ....... Best shake i have ever had. A big thanks , hugs n kisses to tempteys","['extraordinary', 'fantastic', 'marvellous', 'good', 'shake', 'ever', 'big', 'thank', 'hug', 'n', 'kiss', 'tempteys']",1.0,0.0,0.2272727272727272,0.1363636363636363,0.1363636363636363,1.0,0.0,66.71862745098042,0.061,0.323,0.616,0.9477
The Chocolate Room,M Harshnavi,"It was such an disappointment. Agent Mannan was so rude to me. Also, I ordered 3 kits of from Chocolate room; although I received only one. I would say it was a worst experience. I felt so ignored.",1.0,"1 Review , 1 Follower",2019-03-08 18:47:00,1.0,1.0,197.0,38.0,"It was such an disappointment. Agent Mannan was so rude to me. Also, I ordered 3 kits of from Chocolate room; although I received only one. I would say it was a worst experience. I felt so ignored.","['disappointment', 'agent', 'mannan', 'rude', 'also', 'order', '3', 'kit', 'chocolate', 'room', 'although', 'receive', 'one', 'would', 'say', 'bad', 'experience', 'feel', 'ignore']",1.0,0.0,0.0444444444444444,0.1555555555555555,0.1111111111111111,1.0,0.0,81.12626315789477,0.337,0.663,0.0,-0.9355
Squeeze @ The Lime,Virag Shah,"Nice place. Good food with lot of Jain options. Fresh ingredients and preparation. Lemon corriander soup, paneer pasanda, pasta, noodles were good. Presentation and serving are also upto the mark. Needs improvement in food delivery wait time.",5.0,"2 Reviews , 3 Followers",2018-11-22 08:02:00,2.0,3.0,242.0,37.0,"Nice place. Good food with lot of Jain options. Fresh ingredients and preparation. Lemon corriander soup, paneer pasanda, pasta, noodles were good. Presentation and serving are also upto the mark. Needs improvement in food delivery wait time.","['nice', 'place', 'good', 'food', 'lot', 'jain', 'option', 'fresh', 'ingredient', 'preparation', 'lemon', 'corriander', 'soup', 'paneer', 'pasanda', 'pasta', 'noodle', 'good', 'presentation', 'serving', 'also', 'upto', 'mark', 'need', 'improvement', 'food', 'delivery', 'wait', 'time']",0.9310344827586208,0.0689655172413793,0.108695652173913,0.4782608695652174,0.0217391304347826,0.0,0.0,57.56183783783786,0.0,0.697,0.303,0.9169
KS Bakers,Jameel Ali,"chocolate truffle is great here!
Ferrerro rocher pastry melts in your mouth like lava...
Pleasant place....sets the mood for a cake


yummmmmyyyyyyyyyyyyyyyyyyyyyy",3.5,"21 Reviews , 13 Followers",2017-12-10 22:48:00,21.0,13.0,163.0,22.0,chocolate truffle is great here! Ferrerro rocher pastry melts in your mouth like lava... Pleasant place....sets the mood for a cake yummmmmyyyyyyyyyyyyyyyyyyyyyy,"['chocolate', 'truffle', 'great', 'ferrerro', 'rocher', 'pastry', 'melt', 'mouth', 'like', 'lava', 'pleasant', 'place', 'set', 'mood', 'cake', 'yummmmmyyyyyyyyyyyyyyyyyyyyyy']",1.0,0.0,0.0769230769230769,0.4230769230769231,0.0769230769230769,0.0,1.0,68.64621212121216,0.0,0.638,0.362,0.8805
Barbeque Nation,Sunil Tatipelly,"Visited it along with my friend for dinner buffet last week. 

Most of the starters were served slowly. Even after repetitive reminding no response from the staff. Fish starters were not well cooked. Chicken starters & crispy corn were good.

Mains and desserts were good as usual, not much different from others.",3.0,"9 Reviews , 19 Followers",2018-07-05 16:17:00,9.0,19.0,313.0,52.0,"Visited it along with my friend for dinner buffet last week. Most of the starters were served slowly. Even after repetitive reminding no response from the staff. Fish starters were not well cooked. Chicken starters & crispy corn were good. Mains and desserts were good as usual, not much different from others.","['visit', 'along', 'friend', 'dinner', 'buffet', 'last', 'week', 'starter', 'serve', 'slowly', 'even', 'repetitive', 'remind', 'response', 'staff', 'fish', 'starter', 'well', 'cook', 'chicken', 'starter', 'crispy', 'corn', 'good', 'main', 'dessert', 'good', 'usual', 'much', 'different']",0.9,0.0999999999999999,0.1186440677966101,0.2711864406779661,0.0677966101694915,1.0,0.0,72.1369117647059,0.1,0.75,0.15,0.6106
American Wild Wings,Sirisha,"As it's name suggests the wings are mouth watering. you can really enjoy the taste of tender,juicy and freshly prepared chicken. Lots of varieties in sauces and different kinds of wings are always pushing me to order from this restaurant.Quantity of combos are huge. I have heard ambience is too good. I am looking forward to come for dine too.",5.0,1 Review,2018-11-13 09:02:00,1.0,,344.0,60.0,"As it's name suggests the wings are mouth watering. you can really enjoy the taste of tender,juicy and freshly prepared chicken. Lots of varieties in sauces and different kinds of wings are always pushing me to order from this restaurant.Quantity of combos are huge. I have heard ambience is too good. I am looking forward to come for dine too.","['name', 'suggest', 'wing', 'mouth', 'watering', 'really', 'enjoy', 'taste', 'tender', 'juicy', 'freshly', 'prepared', 'chicken', 'lot', 'variety', 'sauce', 'different', 'kind', 'wing', 'always', 'push', 'order', 'restaurant', 'quantity', 'combo', 'huge', 'hear', 'ambience', 'good', 'look', 'forward', 'come', 'dine']",0.9696969696969696,0.0303030303030302,0.0857142857142857,0.2285714285714285,0.1,0.0,0.0,72.60500000000002,0.0,0.836,0.164,0.8622
Al Saba Restaurant,Chaitanyasha Varma,I ordered for full they delivered only half,3.0,2 Reviews,2018-06-28 23:46:00,2.0,,43.0,8.0,I ordered for full they delivered only half,"['order', 'full', 'deliver', 'half']",1.0,0.0,0.25,0.0,0.25,0.0,0.0,71.81500000000001,0.0,1.0,0.0,0.0
Behrouz Biryani,Anisha.thakur02,Very less quantity and the food was packed in cartoon book very unhappy,1.0,"1 Review , 1 Follower",2019-02-10 12:40:00,1.0,1.0,71.0,13.0,Very less quantity and the food was packed in cartoon book very unhappy,"['less', 'quantity', 'food', 'pack', 'cartoon', 'book', 'unhappy']",1.0,0.0,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.0,0.0,63.486153846153854,0.205,0.795,0.0,-0.4754
,,,,,,,,,,,,,,,,,,,,0.14,0.761,0.099,-0.8993
American Wild Wings,Kirthi Kirthi,Worst chicken popcorn had ever in my life.strawberry mojito is good.but taste of chicken is not at all good.i didn't recommend it to order popcorn.,3.0,"10 Reviews , 1 Follower",2019-05-22 17:04:00,10.0,1.0,147.0,25.0,Worst chicken popcorn had ever in my life.strawberry mojito is good.but taste of chicken is not at all good.i didn't recommend it to order popcorn.,"['bad', 'chicken', 'popcorn', 'ever', 'life.strawberry', 'mojito', 'good.but', 'taste', 'chicken', 'good.i', 'recommend', 'order', 'popcorn']",0.8461538461538461,0.1538461538461538,0.074074074074074,0.2962962962962963,0.074074074074074,1.0,0.0,61.74725000000004,0.213,0.787,0.0,-0.7359
Aromas@11SIX,Sashibhusan Pandey,The quality of food they are offering has degraded. I was the one who wrote good feedback about the restaurant once and was a frequent visitor... But now because of poor quality offered twice I stopped going there,3.0,"1 Review , 7 Followers",2019-03-28 12:43:00,1.0,7.0,213.0,38.0,The quality of food they are offering has degraded. I was the one who wrote good feedback about the restaurant once and was a frequent visitor... But now because of poor quality offered twice I stopped going there,"['quality', 'food', 'offer', 'degrade', 'one', 'write', 'good', 'feedback', 'restaurant', 'frequent', 'visitor', 'poor', 'quality', 'offer', 'twice', 'stop', 'go']",0.8823529411764706,0.1176470588235294,0.075,0.15,0.15,0.0,0.0,69.30464912280705,0.203,0.75,0.047,-0.7543
Behrouz Biryani,Ankija Agarwal Deorah,I have ordered the veg falafal biryani irrespective of the ratings given..But to surprise it came out so tasty...From the first bite to the last rice in your plate u will get the royal taste..It had alot of vegetables and the mint raita too tastes well..I am Not from hyderabad..Tastes first time biryani here...Now I can say why it's so famous..Full marks to awesome packaging.on time delivery...At the end I must say..Add on it to ur bucket list..,5.0,7 Reviews,2019-02-02 14:59:00,7.0,,449.0,78.0,I have ordered the veg falafal biryani irrespective of the ratings given..But to surprise it came out so tasty...From the first bite to the last rice in your plate u will get the royal taste..It had alot of vegetables and the mint raita too tastes well..I am Not from hyderabad..Tastes first time biryani here...Now I can say why it's so famous..Full marks to awesome packaging.on time delivery...At the end I must say..Add on it to ur bucket list..,"['order', 'veg', 'falafal', 'biryani', 'irrespective', 'rating', 'give', 'surprise', 'come', 'tasty', 'first', 'bite', 'last', 'rice', 'plate', 'u', 'get', 'royal', 'taste', 'alot', 'vegetable', 'mint', 'raita', 'taste', 'well', 'hyderabad', 'taste', 'first', 'time', 'biryani', 'say', 'famous', 'full', 'mark', 'awesome', 'packaging.on', 'time', 'delivery', 'end', 'must', 'say', 'add', 'ur', 'bucket', 'list']",0.8666666666666667,0.1333333333333333,0.0714285714285714,0.2244897959183673,0.1224489795918367,0.0,0.0,89.00695804195807,0.0,0.921,0.079,0.7351
Royal Spicy Restaurant,Pavani,very good,5.0,2 Reviews,2018-09-09 16:41:00,2.0,,9.0,2.0,very good,['good'],1.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.238,0.762,0.4927
B-Dubs,Gautam Indoria,"Praveen Good service and nice gaming experience in vr as well as PS4 nice ambience nice food totally satisfied 😍😍😍😍😍😍,,,,,,the place very good I really like the place",5.0,"2 Reviews , 15 Followers",2019-04-26 20:39:00,2.0,15.0,166.0,28.0,"Praveen Good service and nice gaming experience in vr as well as PS4 nice ambience nice food totally satisfied ,,,,,,the place very good I really like the place","['praveen', 'good', 'service', 'nice', 'gaming', 'experience', 'vr', 'well', 'ps4', 'nice', 'ambience', 'nice', 'food', 'totally', 'satisfied', 'place', 'good', 'really', 'like', 'place']",0.8,0.1999999999999999,0.1764705882352941,0.2941176470588235,0.0294117647058823,0.0,0.0,54.5364285714286,0.0,0.455,0.545,0.9672
B-Dubs,Abhinav Kulshrestha,"Great combination of Good food and gaming stations.
Staff is really friendly and nice.
If you have a group of friends who want to re-live the 90's Video-Game era, definitely go to BDubs and fight over Tekken.
Try visiting in non-busy hours as you'll be able to get more Game-on time.
A Bit expensive though, but that really justifies the PS, XBox abd VR experience.",5.0,"10 Reviews , 4 Followers",2019-05-04 15:16:00,10.0,4.0,365.0,65.0,"Great combination of Good food and gaming stations. Staff is really friendly and nice. If you have a group of friends who want to re-live the 90's Video-Game era, definitely go to BDubs and fight over Tekken. Try visiting in non-busy hours as you'll be able to get more Game-on time. A Bit expensive though, but that really justifies the PS, XBox abd VR experience.","['great', 'combination', 'good', 'food', 'gaming', 'station', 'staff', 'really', 'friendly', 'nice', 'group', 'friend', 'want', 'live', '90', ""'s"", 'video', 'game', 'era', 'definitely', 'go', 'bdubs', 'fight', 'tekken', 'try', 'visit', 'non', 'busy', 'hour', 'able', 'get', 'game', 'time', 'bit', 'expensive', 'though', 'really', 'justify', 'ps', 'xbox', 'abd', 'vr', 'experience']",0.9534883720930232,0.0465116279069767,0.1204819277108433,0.253012048192771,0.1204819277108433,0.0,0.0,69.99384615384618,0.025,0.779,0.196,0.8413
PourHouse7,Sayan Pattnaik,"Awesome place... The waiters have good behaviour and the DJ is awesome.
The food here is also good. We had ordered Chicken kebab which was properly cooked and yet soft.",4.0,"8 Reviews , 9 Followers",2019-04-27 00:30:00,8.0,9.0,168.0,30.0,Awesome place... The waiters have good behaviour and the DJ is awesome. The food here is also good. We had ordered Chicken kebab which was properly cooked and yet soft.,"['awesome', 'place', 'waiter', 'good', 'behaviour', 'dj', 'awesome', 'food', 'also', 'good', 'order', 'chicken', 'kebab', 'properly', 'cook', 'yet', 'soft']",0.8823529411764706,0.1176470588235294,0.1470588235294117,0.2058823529411764,0.088235294117647,0.0,0.0,81.06500000000001,0.0,0.65,0.35,0.9325
Shah Ghouse Spl Shawarma,Arvind Patel,I got match stick inside shawarma,1.0,"2 Reviews , 2 Followers",2018-09-29 14:27:00,2.0,2.0,33.0,6.0,I got match stick inside shawarma,"['get', 'match', 'stick', 'inside', 'shawarma']",1.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,87.94500000000002,0.0,1.0,0.0,0.0
Cream Stone,Priya ప్రియా,"I am wondering if I had ordered thick shake or an ice cream.. thick shake will have better consistency than this.. most of my previous orders were in the same condition, yet I gave them 3 or 4 star considering the reputation of the brand .. NOT ANY MORE. Spending 150+ on something like this is utter waste.. IF YOU GUYS COULDN'T PROVIDE ICE CREAM IN PROPER WAY THEN PLEASE STOP GIVING HOME DELIVERY.. despite of the fact that there is hell lot of dry ice in the package the ice cream came was in that manner. I wonder if I can actually call this as an ice cream. Some times u guys forget to keep dry ice and sometimes the ice cream gets completely melted ..... NOT SATISFIED with your ice cream. . Not worth spending a single rupee on this one.

I was trying to take a pic and then this happened. I didn't keep pressure while holding. You can understand how liquid the consistency is just by looking at the picture. I didn't had a single spoon of ice cream from it and not a single drop of it fell out. Both quantity n quality was not good. I understand that ice cream melts but not at this rate. I place was less than a km away and delivery guy can reach in just 3 minutes. Despite of the distance and presence of dry ice, the ice cream melted completely.",1.0,"1 Review , 1 Follower",2019-02-26 19:30:00,1.0,1.0,1257.0,243.0,"I am wondering if I had ordered thick shake or an ice cream.. thick shake will have better consistency than this.. most of my previous orders were in the same condition, yet I gave them 3 or 4 star considering the reputation of the brand .. NOT ANY MORE. Spending 150+ on something like this is utter waste.. IF YOU GUYS COULDN'T PROVIDE ICE CREAM IN PROPER WAY THEN PLEASE STOP GIVING HOME DELIVERY.. despite of the fact that there is hell lot of dry ice in the package the ice cream came was in that manner. I wonder if I can actually call this as an ice cream. Some times u guys forget to keep dry ice and sometimes the ice cream gets completely melted ..... NOT SATISFIED with your ice cream. . Not worth spending a single rupee on this one. I was trying to take a pic and then this happened. I didn't keep pressure while holding. You can understand how liquid the consistency is just by looking at the picture. I didn't had a single spoon of ice cream from it and not a single drop of it fell out. Both quantity n quality was not good. I understand that ice cream melts but not at this rate. I place was less than a km away and delivery guy can reach in just 3 minutes. Despite of the distance and presence of dry ice, the ice cream melted completely.","['wonder', 'order', 'thick', 'shake', 'ice', 'cream', 'thick', 'shake', 'well', 'consistency', 'previous', 'order', 'condition', 'yet', 'give', '3', '4', 'star', 'consider', 'reputation', 'brand', 'spend', '150', '+', 'something', 'like', 'utter', 'waste', 'guys', 'provide', 'ice', 'cream', 'proper', 'way', 'please', 'stop', 'give', 'home', 'delivery', 'despite', 'fact', 'hell', 'lot', 'dry', 'ice', 'package', 'ice', 'cream', 'come', 'manner', 'wonder', 'actually', 'call', 'ice', 'cream', 'time', 'u', 'guy', 'forget', 'keep', 'dry', 'ice', 'sometimes', 'ice', 'cream', 'get', 'completely', 'melt', 'satisfied', 'ice', 'cream', 'worth', 'spend', 'single', 'rupee', 'one', 'try', 'take', 'pic', 'happen', 'keep', 'pressure', 'hold', 'understand', 'liquid', 'consistency', 'look', 'picture', 'single', 'spoon', 'ice', 'cream', 'single', 'drop', 'fall', 'quantity', 'n', 'quality', 'good', 'understand', 'ice', 'cream', 'melt', 'rate', 'place', 'less', 'km', 'away', 'delivery', 'guy', 'reach', '3', 'minute', 'despite', 'distance', 'presence', 'dry', 'ice', 'ice', 'cream', 'melt', 'completely']",0.680327868852459,0.319672131147541,0.0716981132075471,0.230188679245283,0.1169811320754717,1.0,0.0,81.56644736842108,0.06,0.89,0.051,-0.2745
Shree Santosh Dhaba Family Restaurant,Shushank Jain,"Delivery of food was good and taste of food is also good. But sometime they deliberately make your order late, I am taking about the restaurant",3.0,"3 Reviews , 17 Followers",2019-04-06 15:30:00,3.0,17.0,143.0,26.0,"Delivery of food was good and taste of food is also good. But sometime they deliberately make your order late, I am taking about the restaurant","['delivery', 'food', 'good', 'taste', 'food', 'also', 'good', 'sometime', 'deliberately', 'make', 'order', 'late', 'take', 'restaurant']",0.8571428571428571,0.1428571428571429,0.0714285714285714,0.2142857142857142,0.0714285714285714,0.0,0.0,63.486153846153854,0.0,0.855,0.145,0.4404
SKYHY,Gordon,Been there with friends. They took 2 hours to get a starter. No lights and he refused to turn on lights. Regret visiting this place .. I will not go there again,1.0,"1 Review , 48 Followers",2019-04-15 01:34:00,1.0,48.0,160.0,32.0,Been there with friends. They took 2 hours to get a starter. No lights and he refused to turn on lights. Regret visiting this place .. I will not go there again,"['friend', 'take', '2', 'hour', 'get', 'starter', 'light', 'refuse', 'turn', 'light', 'regret', 'visit', 'place', 'go']",0.9285714285714286,0.0714285714285714,0.0,0.1714285714285714,0.2,0.0,0.0,96.8387741935484,0.204,0.708,0.088,-0.4767
The Indi Grill,Santosh Pappachan,"This is located prominently along the main road and is a part of the same group which has the Moti Mahal chain of restaurants.

Hopped in for lunch on a weekday after a movie at the nearby mall and it was a good experience to put it across in a lucid manner. The starters have mostly the usual fare you'd see in a typical barbeque restaurant. There was chicken, fish, prawn, mutton seekh kebab, chicken tangdi, chicken meat balls etc. in the non veg fare. The veg had the typical paneer, pineapple, corn on the cob, crispy potatoes in sauce which I would say were delectable along with the crispy corns. There is a complimentary mocktail which was decent but the masala coke I ordered later had too much masala and too little fizz for my liking.

The chats were toothsome and lip smackingly tasty. I also liked the kulchhas and parathas in the main course. They were soft and had the right texture and taste. Just the way they should be. Special mention of the veg and non veg manchow soup which was appetizing. My wife had multiple rounds of the same. The chicken, fish and mutton curries were good but I liked the dal makhni and matar methi malai among the lot. The gulab jamun and halwa along with the jalebi and rabdi were supremely delicious in the desserts section.

The service was quick and prompt. Special mention of Raghuveer Singh who took care of our requirements and was always available when required. This is not a big place hence the ambiance is not much to talk about. They have seating on the first floor too which is an added bonus. All in all, this is definitely a place worth trying!",4.0,"107 Reviews , 634 Followers",2019-04-11 11:41:00,107.0,634.0,1604.0,293.0,"This is located prominently along the main road and is a part of the same group which has the Moti Mahal chain of restaurants. Hopped in for lunch on a weekday after a movie at the nearby mall and it was a good experience to put it across in a lucid manner. The starters have mostly the usual fare you'd see in a typical barbeque restaurant. There was chicken, fish, prawn, mutton seekh kebab, chicken tangdi, chicken meat balls etc. in the non veg fare. The veg had the typical paneer, pineapple, corn on the cob, crispy potatoes in sauce which I would say were delectable along with the crispy corns. There is a complimentary mocktail which was decent but the masala coke I ordered later had too much masala and too little fizz for my liking. The chats were toothsome and lip smackingly tasty. I also liked the kulchhas and parathas in the main course. They were soft and had the right texture and taste. Just the way they should be. Special mention of the veg and non veg manchow soup which was appetizing. My wife had multiple rounds of the same. The chicken, fish and mutton curries were good but I liked the dal makhni and matar methi malai among the lot. The gulab jamun and halwa along with the jalebi and rabdi were supremely delicious in the desserts section. The service was quick and prompt. Special mention of Raghuveer Singh who took care of our requirements and was always available when required. This is not a big place hence the ambiance is not much to talk about. They have seating on the first floor too which is an added bonus. All in all, this is definitely a place worth trying!","['locate', 'prominently', 'along', 'main', 'road', 'part', 'group', 'moti', 'mahal', 'chain', 'restaurant', 'hop', 'lunch', 'weekday', 'movie', 'nearby', 'mall', 'good', 'experience', 'put', 'across', 'lucid', 'manner', 'starter', 'mostly', 'usual', 'fare', 'would', 'see', 'typical', 'barbeque', 'restaurant', 'chicken', 'fish', 'prawn', 'mutton', 'seekh', 'kebab', 'chicken', 'tangdi', 'chicken', 'meat', 'ball', 'etc', 'non', 'veg', 'fare', 'veg', 'typical', 'paneer', 'pineapple', 'corn', 'cob', 'crispy', 'potato', 'sauce', 'would', 'say', 'delectable', 'along', 'crispy', 'corn', 'complimentary', 'mocktail', 'decent', 'masala', 'coke', 'order', 'later', 'much', 'masala', 'little', 'fizz', 'liking', 'chat', 'toothsome', 'lip', 'smackingly', 'tasty', 'also', 'like', 'kulchhas', 'paratha', 'main', 'course', 'soft', 'right', 'texture', 'taste', 'way', 'special', 'mention', 'veg', 'non', 'veg', 'manchow', 'soup', 'appetizing', 'wife', 'multiple', 'round', 'chicken', 'fish', 'mutton', 'curry', 'good', 'like', 'dal', 'makhni', 'matar', 'methi', 'malai', 'among', 'lot', 'gulab', 'jamun', 'halwa', 'along', 'jalebi', 'rabdi', 'supremely', 'delicious', 'dessert', 'section', 'service', 'quick', 'prompt', 'special', 'mention', 'raghuveer', 'singh', 'take', 'care', 'requirement', 'always', 'available', 'require', 'big', 'place', 'hence', 'ambiance', 'much', 'talk', 'seating', 'first', 'floor', 'add', 'bonus', 'definitely', 'place', 'worth', 'try']",0.8355263157894737,0.1644736842105263,0.1018518518518518,0.2808641975308642,0.0679012345679012,0.0,1.0,73.87173464163824,0.0,0.832,0.168,0.995
Cascade - Radisson Hyderabad Hitec City,Awesh,"Has been great stay with great people around, very sumptuos breakfast offering, stay has been pretty good and the following staff has made my stay memorable.. Breakfast manager khan & surish,lady manager pravinda along with other staff.. Naresh pranika, nishit, baburoa.. Would refer my other friends family to visit and experience.",5.0,"2 Reviews , 2 Followers",2019-01-03 20:57:00,2.0,2.0,332.0,51.0,"Has been great stay with great people around, very sumptuos breakfast offering, stay has been pretty good and the following staff has made my stay memorable.. Breakfast manager khan & surish,lady manager pravinda along with other staff.. Naresh pranika, nishit, baburoa.. Would refer my other friends family to visit and experience.","['great', 'stay', 'great', 'people', 'around', 'sumptuos', 'breakfast', 'offering', 'stay', 'pretty', 'good', 'follow', 'staff', 'make', 'stay', 'memorable', 'breakfast', 'manager', 'khan', 'surish', 'lady', 'manager', 'pravinda', 'along', 'staff', 'naresh', 'pranika', 'nishit', 'baburoa', 'would', 'refer', 'friend', 'family', 'visit', 'experience']",0.8285714285714286,0.1714285714285713,0.1311475409836065,0.3278688524590163,0.081967213114754,0.0,0.0,52.01950000000002,0.049,0.795,0.156,0.9756
Barbeque Nation,Rabia Sultana,"I almost forgot to write the review as I got too busy until I found these pictures in my gallery. I was here for a lunch with my colleagues last month. What a bad day it was. When you have already been to the place and have a nice set of expectations from the food. First of all, the presence of foreign particles in food questions the level of hygiene inside the kitchen. I was probably too lucky that day to have two such instances. I politely asked to replace the drink that was served. But things got too much for me when I found a hair in the crispy corn. When I put this into light to the serving staff, they just tried to take away the plate and all I got to listen was they will replace it. That’s what drove me mad. When I demanded to see the manager, he apologized and asked for the plate replacement. But I was done with the food now. No more nonsense. At the end, the manager showed up with a specially made choco-vanilla dessert(in pic).
Not just the hygiene, but the service was bad too. The team was all the time waiting for them to get the food. The overall experience was bad, something not expected from a BBQ Nation.",2.0,"10 Reviews , 2 Followers",2018-10-09 21:06:00,10.0,2.0,1135.0,220.0,"I almost forgot to write the review as I got too busy until I found these pictures in my gallery. I was here for a lunch with my colleagues last month. What a bad day it was. When you have already been to the place and have a nice set of expectations from the food. First of all, the presence of foreign particles in food questions the level of hygiene inside the kitchen. I was probably too lucky that day to have two such instances. I politely asked to replace the drink that was served. But things got too much for me when I found a hair in the crispy corn. When I put this into light to the serving staff, they just tried to take away the plate and all I got to listen was they will replace it. Thats what drove me mad. When I demanded to see the manager, he apologized and asked for the plate replacement. But I was done with the food now. No more nonsense. At the end, the manager showed up with a specially made choco-vanilla dessert(in pic). Not just the hygiene, but the service was bad too. The team was all the time waiting for them to get the food. The overall experience was bad, something not expected from a BBQ Nation.","['almost', 'forget', 'write', 'review', 'get', 'busy', 'find', 'picture', 'gallery', 'lunch', 'colleague', 'last', 'month', 'bad', 'day', 'already', 'place', 'nice', 'set', 'expectation', 'food', 'first', 'presence', 'foreign', 'particle', 'food', 'question', 'level', 'hygiene', 'inside', 'kitchen', 'probably', 'lucky', 'day', 'two', 'instance', 'politely', 'ask', 'replace', 'drink', 'serve', 'thing', 'get', 'much', 'find', 'hair', 'crispy', 'corn', 'put', 'light', 'serve', 'staff', 'try', 'take', 'away', 'plate', 'get', 'listen', 'replace', 'drive', 'mad', 'demand', 'see', 'manager', 'apologize', 'ask', 'plate', 'replacement', 'food', 'nonsense', 'end', 'manager', 'show', 'specially', 'make', 'choco', 'vanilla', 'dessert(in', 'pic', 'hygiene', 'service', 'bad', 'team', 'time', 'wait', 'get', 'food', 'overall', 'experience', 'bad', 'something', 'expect', 'bbq', 'nation']",0.8297872340425532,0.1702127659574468,0.0526315789473684,0.1902834008097166,0.1214574898785425,0.0,0.0,82.95061497326206,0.112,0.858,0.03,-0.9659
Delhi-39,Soumya Sahoo,before time delivery,5.0,"4 Reviews , 1 Follower",2018-08-25 22:10:00,4.0,1.0,20.0,3.0,before time delivery,"['time', 'delivery']",1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,,0.0,1.0,0.0,0.0
Tempteys,Prachita Jayaswal,Awesome shakes. Make your own shake is the best where I can choose from variety of options which the shake should be made of. The service is pretty fast. You can write your feedback/review on sticky notes and stick on the glass window and door.,5.0,"104 Reviews , 531 Followers",2019-04-01 11:45:00,104.0,531.0,244.0,45.0,Awesome shakes. Make your own shake is the best where I can choose from variety of options which the shake should be made of. The service is pretty fast. You can write your feedback/review on sticky notes and stick on the glass window and door.,"['awesome', 'shake', 'make', 'shake', 'good', 'choose', 'variety', 'option', 'shake', 'make', 'service', 'pretty', 'fast', 'write', 'feedback', 'review', 'sticky', 'note', 'stick', 'glass', 'window', 'door']",0.8636363636363636,0.1363636363636363,0.0980392156862745,0.2352941176470588,0.0980392156862745,1.0,0.0,84.45000000000003,0.063,0.724,0.213,0.8779
Udipi's Upahar,Shalu,sambar is not good. ghee dosa doesn't have any taste of ghee.,2.0,5 Reviews,2018-07-14 10:58:00,5.0,,61.0,12.0,sambar is not good. ghee dosa doesn't have any taste of ghee.,"['sambar', 'good', 'ghee', 'dosa', 'taste', 'ghee']",0.8333333333333334,0.1666666666666666,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0,0.0,94.995,0.179,0.821,0.0,-0.3412
